Accident_Index,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_LocationRestricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive,Journey_Purpose_of_Driver,Sex_of_Driver,Age_of_Driver,Age_Band_of_Driver,Engine_Capacity_CC,Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,Vehicle_IMD_Decile 
2019200842747,2,1,0,18,0,1,0,0,0,0,1,1,6,1,10,2,-1,-1,-1,2,1,2
2019200842751,1,9,0,2,0,0,0,0,0,0,3,1,6,1,56,9,2199,2,9,10,1,10
2019200842751,2,1,0,18,0,0,0,8,0,0,1,1,6,1,16,4,-1,-1,-1,1,1,1
2019200842760,1,9,0,7,0,5,0,0,0,0,1,1,6,2,17,4,1242,1,5,8,1,8
2019200842760,2,1,0,18,0,2,0,0,0,0,2,1,6,1,14,3,-1,-1,-1,9,1,9
2019200842779,1,9,0,18,0,0,1,10,1,2,1,1,6,1,22,5,998,1,13,1,1,1
2019200842824,1,9,0,18,0,0,0,0,0,0,1,1,6,1,-1,-1,1242,1,5,-1,-1,-1
2019200842852,1,3,0,18,0,1,0,0,0,0,1,1,6,1,18,4,124,1,6,1,1,1
2019200842852,2,19,0,3,0,1,0,0,0,0,2,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2019200842887,1,9,0,18,0,0,1,0,1,11,2,1,6,1,21,5,998,1,19,1,1,1
2019200842887,2,9,0,18,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2019200842888,1,9,0,7,0,6,0,0,0,0,1,1,2,1,57,9,1956,2,6,4,1,4
2019200842888,2,1,0,18,0,8,0,7,0,0,4,1,2,1,48,8,-1,-1,-1,8,1,8
2019200842923,1,9,0,18,0,0,0,0,0,0,1,1,1,2,25,5,999,1,3,1,1,1
2019200842948,1,9,0,18,0,8,0,0,0,0,1,1,6,1,47,8,1198,1,15,1,1,1
2019200842948,2,9,0,18,0,8,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2019200842974,1,9,0,18,0,8,1,0,0,0,3,1,6,1,46,8,-1,-1,-1,4,1,4
2019200842974,2,9,0,18,0,6,0,0,0,0,1,1,6,3,-1,-1,1399,1,-1,-1,-1,-1
2019200843053,1,9,0,17,0,0,0,4,1,11,1,1,6,1,-1,-1,1598,1,14,-1,-1,-1
2019200843053,2,9,0,18,0,0,0,0,0,0,3,1,6,1,30,6,1499,2,1,1,1,1
2019200843053,3,9,0,2,0,0,0,0,0,0,3,1,6,1,20,4,5461,1,2,1,1,1
2019200843053,4,9,0,2,0,0,0,0,0,0,3,1,6,2,66,10,-1,-1,-1,1,1,1
2019200843109,1,8,0,18,0,0,0,0,0,0,1,1,6,1,-1,-1,1997,2,17,-1,-1,-1
2019200843109,2,9,0,3,0,0,0,0,0,0,2,1,6,1,43,7,1390,1,8,10,1,10
2019200843181,1,9,0,9,0,8,0,0,0,0,3,1,1,1,-1,-1,-1,-1,-1,2,1,2
2019200843181,2,1,0,18,0,8,0,0,0,0,3,1,2,1,40,7,-1,-1,-1,6,1,6
2019200843187,1,9,0,6,0,0,0,0,0,0,1,1,6,2,26,6,1242,1,7,2,1,2
2019200843187,2,9,0,3,0,0,0,0,0,0,1,1,6,1,25,5,1995,1,12,5,1,5
2019200843190,1,9,0,18,0,0,1,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2019200843274,1,9,0,6,0,8,0,0,0,0,1,1,6,1,40,7,1598,1,13,1,1,1
2019200843274,2,9,0,3,0,8,0,0,0,0,2,1,6,2,22,5,1198,1,14,1,1,1
2019200843426,1,9,0,18,0,1,0,0,0,0,1,1,6,1,28,6,-1,-1,-1,3,1,3
2019200843426,2,9,0,18,0,1,0,0,0,0,2,1,6,2,27,6,1242,1,7,1,1,1
2019200843426,3,9,0,18,0,1,0,0,0,0,0,1,1,1,-1,-1,2993,2,2,-1,-1,-1
2019200843499,1,9,0,9,0,5,0,0,0,0,3,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2019200843499,2,2,0,13,0,8,0,0,0,0,4,1,2,1,23,5,471,1,3,4,1,4
2019200843509,1,9,0,18,0,1,0,0,0,0,1,1,6,2,26,6,1596,1,17,6,1,6
2019200843509,2,9,0,18,0,6,0,0,0,0,4,1,6,1,60,9,1124,1,15,2,1,2
2019200843512,1,9,0,18,0,0,0,8,0,0,1,1,6,3,-1,-1,1596,1,13,-1,-1,-1
2019200843512,2,9,0,2,0,0,0,0,0,0,3,1,6,1,-1,-1,799,2,6,-1,-1,-1
2019200843516,1,9,0,16,0,0,2,4,8,2,3,1,6,1,22,5,1794,1,16,-1,-1,-1
2019200843516,2,9,0,4,0,0,0,0,0,0,0,1,6,1,46,8,2993,2,3,5,1,5
2019200843516,3,9,0,2,9,0,0,4,0,0,2,1,6,1,-1,-1,999,1,15,-1,-1,-1
2019200843516,4,9,0,2,9,0,0,0,1,11,1,1,6,1,-1,-1,2494,1,18,-1,-1,-1
2019200843586,1,8,0,3,0,1,0,0,0,0,2,1,1,1,29,6,1598,2,7,1,1,1
2019200843586,2,9,0,18,0,1,0,0,0,0,1,1,6,2,25,5,1388,1,9,2,1,2
2019200843586,3,9,0,18,0,1,0,0,0,0,2,1,6,1,31,6,1699,1,14,6,1,6
2019200843586,4,9,0,18,0,1,0,10,0,0,1,1,6,1,61,9,2183,2,9,1,1,1
2019200843604,1,9,0,9,0,6,0,0,0,0,4,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1
2019200843604,2,9,0,9,0,5,0,0,0,0,3,1,6,2,35,6,1349,1,12,1,1,1
2019200843623,1,9,0,10,0,1,0,0,0,0,2,1,2,1,29,6,1397,1,11,7,1,7
2019200843623,2,9,0,18,0,1,0,0,0,0,1,1,6,2,-1,-1,1796,1,14,-1,-1,-1
2019200843632,1,9,0,9,0,5,0,0,0,0,4,1,2,1,52,8,1995,2,5,1,1,1
2019200843768,1,9,0,18,0,0,0,0,0,0,3,1,6,2,28,6,1398,1,8,1,1,1
2019200843789,1,9,0,15,0,1,0,0,0,0,3,1,2,1,35,6,1229,1,7,2,1,2
2019200843789,2,1,0,9,0,8,0,0,0,0,4,1,6,1,26,6,-1,-1,-1,2,1,2
2019200843855,1,9,0,3,0,0,0,0,0,0,4,1,6,1,47,8,1798,7,9,1,1,1
2019200843855,2,9,0,18,0,0,0,0,0,0,3,1,6,1,-1,-1,1997,2,9,3,1,3
2019200843858,1,9,0,18,0,1,0,0,0,0,1,1,6,2,-1,-1,1461,2,3,-1,-1,-1
2019200843858,2,9,0,8,0,1,0,0,0,0,2,1,6,2,48,8,1124,1,15,7,1,7
2019200843894,1,9,0,18,0,8,0,0,0,0,1,1,6,3,-1,-1,1461,2,12,-1,-1,-1
2019200843894,2,9,0,18,0,8,0,0,0,0,1,1,6,1,38,7,1248,1,9,4,1,4
2019200843894,3,9,0,18,0,8,0,0,0,0,1,1,6,2,36,7,1461,2,2,2,1,2
2019200843938,1,9,0,18,0,0,0,0,0,0,1,1,6,1,55,8,999,1,9,1,1,1
2019200843938,2,9,0,5,0,0,0,0,0,0,1,1,6,1,-1,-1,2143,2,6,-1,-1,-1
2019200844025,1,9,0,1,0,8,0,0,0,0,2,1,6,1,28,6,1587,1,11,4,1,4
2019200844035,1,9,0,15,0,2,0,10,1,0,1,1,6,1,22,5,1390,1,10,5,1,5
2019200844035,2,9,0,18,0,2,0,0,0,0,0,1,1,1,-1,-1,1968,2,3,-1,-1,-1
2019200844035,3,8,0,7,0,5,0,0,0,0,4,1,1,1,46,8,1798,1,7,3,1,3
2019200844294,1,9,0,18,0,2,0,0,0,0,4,1,6,1,-1,-1,1598,2,8,-1,-1,-1
2019200844294,2,19,0,18,0,1,0,0,0,0,4,1,1,2,49,8,2998,2,10,1,1,1
2019200844356,1,9,0,9,0,6,0,0,0,0,1,1,1,1,71,10,998,1,10,6,1,6
2019200844356,2,1,0,18,0,8,0,0,0,0,1,1,6,1,33,6,-1,-1,-1,-1,-1,-1
2019200844376,1,4,0,18,0,4,0,0,0,0,1,1,6,1,56,9,1188,1,31,7,3,7
2019200844376,2,9,0,9,0,8,0,0,0,0,4,1,6,2,58,9,1396,1,9,7,1,7
2019200844432,1,9,0,18,0,1,0,0,0,0,1,1,6,2,69,10,2143,2,3,3,1,3
2019200844442,1,90,0,18,0,0,1,4,1,10,1,1,6,1,69,10,2370,2,21,3,1,3
2019200844442,2,9,0,2,0,0,0,0,0,0,2,1,1,1,33,6,1797,8,8,1,1,1
2019200844497,1,9,0,4,0,0,0,0,0,0,1,1,2,1,30,6,1598,1,3,2,1,2
2019200844497,2,9,0,4,0,0,0,0,0,0,2,1,2,1,22,5,1598,1,12,6,2,6
2019200844497,3,9,0,4,0,0,0,0,0,0,2,1,2,1,40,7,1995,2,3,10,1,10
2019200844513,1,9,0,13,0,1,1,10,7,4,1,1,6,1,63,9,1998,1,14,1,1,1
2019200844513,2,9,0,18,0,2,0,0,0,0,1,1,6,2,39,7,1397,1,10,5,1,5
2019200844513,3,9,0,18,0,1,0,0,0,0,3,1,6,1,74,10,1360,1,16,2,1,2
2019200844675,1,9,0,18,0,1,0,0,0,0,1,1,6,1,21,5,996,1,8,1,1,1
2019200844675,2,9,0,3,0,1,0,0,0,0,2,1,6,1,20,4,1149,1,11,3,1,3
2019200844678,1,3,0,18,0,0,1,0,0,0,4,1,1,1,43,7,675,1,5,7,1,7
2019200844703,1,9,0,18,0,8,0,0,0,0,1,1,6,2,26,6,1461,2,5,1,1,1
2019200844703,2,9,0,18,0,8,0,0,0,0,1,1,6,1,23,5,1242,1,14,1,1,1
2019200844729,1,9,0,13,0,0,0,0,0,0,1,1,6,1,28,6,1398,2,17,1,1,1
2019200844729,2,9,0,4,0,0,0,0,0,0,2,1,6,1,25,5,1968,2,6,1,1,1
2019200844729,3,9,0,4,0,0,0,0,0,0,2,1,6,1,28,6,1984,1,12,3,1,3
2019200844729,4,9,0,4,0,0,0,0,0,0,0,1,6,1,-1,-1,2967,2,3,-1,-1,-1
2019200844775,1,90,0,5,0,4,0,0,0,0,1,1,1,1,61,9,-1,-1,-1,5,1,5
2019200844775,2,9,0,5,0,4,0,0,0,0,2,1,6,2,41,7,1968,2,1,6,-1,6
2019200844775,3,9,0,5,0,8,0,0,0,0,2,1,6,3,36,7,2231,2,11,2,1,2
2019200844775,4,9,0,18,0,8,0,0,0,0,0,1,1,1,-1,-1,2967,2,3,-1,-1,-1
2019200844849,1,9,0,1,0,2,0,0,0,0,1,1,6,1,-1,-1,1596,1,5,-1,-1,-1
2019200844849,2,9,0,8,0,1,0,0,0,0,2,1,6,2,22,5,998,1,8,2,1,2
2019200845077,1,9,0,9,0,6,0,0,0,0,3,1,6,1,22,5,1329,1,6,2,1,2
2019200845077,2,9,0,18,0,8,0,0,0,0,1,1,6,1,51,8,2143,2,3,1,1,1
2019200845090,1,9,0,18,0,3,0,10,7,0,1,1,6,1,28,6,2143,2,2,4,1,4
2019200845090,2,9,0,18,0,1,0,0,0,0,1,1,6,1,52,8,2387,2,11,10,1,10
2019200845123,1,19,0,18,0,6,0,0,0,0,1,1,1,1,32,6,2151,2,14,1,1,1
2019200845123,2,9,0,18,0,8,5,0,0,0,4,1,6,2,35,6,1461,2,4,2,1,2
2019200845222,1,9,0,9,0,5,0,0,0,0,4,1,6,1,72,10,2360,8,1,1,1,1
2019200845222,2,9,0,18,0,8,0,0,0,0,1,1,3,2,39,7,1339,1,17,1,1,1
2019200845316,1,9,0,18,0,0,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
2019200845316,2,9,0,18,0,0,0,0,0,0,2,1,6,1,-1,-1,1998,2,12,1,1,1
2019200845332,1,9,0,18,0,0,0,0,0,0,1,1,6,1,-1,-1,998,1,6,-1,-1,-1
2019200845332,2,9,0,3,0,0,0,0,0,0,1,1,6,1,45,7,1995,2,15,6,1,6
2019200845332,3,9,0,3,0,0,0,0,0,0,2,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2019200845527,1,9,0,18,0,1,0,10,7,0,1,1,6,1,23,5,998,1,13,1,1,1
2019200845527,2,9,0,5,0,2,0,0,0,0,0,1,6,1,39,7,1590,1,18,1,1,1
2019200845527,3,9,0,2,0,2,0,0,0,0,2,1,5,2,40,7,1339,1,10,1,1,1
2019200845527,4,9,0,2,0,2,0,0,0,0,1,1,5,1,52,8,1339,1,13,1,1,1
2019200845530,1,9,0,13,0,8,0,10,7,11,1,1,2,1,25,5,1586,1,2,2,1,2
2019200845530,2,9,0,9,0,5,0,0,0,0,3,1,2,1,34,6,1997,2,1,3,1,3
2019200845550,1,19,0,18,0,1,0,0,0,0,2,1,1,1,28,6,1598,2,4,1,1,1
2019200845550,2,9,0,7,0,5,1,0,0,0,1,1,6,1,-1,-1,1896,2,15,-1,-1,-1
2019200845863,1,9,0,18,0,8,0,0,0,0,1,1,6,2,-1,-1,1498,1,11,4,1,4
2019200845863,2,11,0,18,0,8,0,0,0,0,1,1,1,1,55,8,6700,2,10,1,1,1
2019200846340,1,9,0,7,4,5,0,0,0,0,0,1,6,2,47,8,-1,-1,-1,3,1,3
2019200846340,2,1,0,18,0,8,0,10,0,0,0,1,6,1,49,8,-1,-1,-1,3,1,3
2019200846374,1,9,0,5,0,0,0,0,0,0,0,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2019200846374,2,90,0,18,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,-1,4,1,4
2019200846383,1,9,0,18,0,0,0,0,0,0,1,1,6,1,28,6,1242,1,4,1,1,1
2019200846383,2,9,0,6,0,0,0,0,0,0,2,1,6,2,37,7,1198,1,9,2,1,2
2019200846392,1,19,0,18,0,0,1,0,0,0,1,1,2,1,59,9,1998,2,14,1,1,1
2019200846392,2,9,0,18,0,0,0,0,0,0,2,1,6,1,48,8,999,1,3,5,1,5
2019200846454,1,9,0,13,0,0,0,4,0,0,3,1,6,3,-1,-1,4163,1,10,-1,-1,-1
2019200846454,2,9,0,2,0,0,0,0,0,0,4,1,5,1,-1,-1,1968,2,8,5,1,5
2019200846454,3,9,0,2,0,0,0,0,0,0,3,1,5,3,-1,-1,2204,2,14,-1,-1,-1
2019200846454,4,9,0,18,0,0,0,0,0,0,3,1,6,1,27,6,1968,2,3,1,1,1
2019200846481,1,9,0,7,0,6,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
2019200846553,1,9,0,9,0,8,0,0,0,0,1,1,6,1,-1,-1,1968,2,4,6,2,6
2019200846553,2,1,0,18,0,8,0,0,0,0,3,1,6,1,18,4,-1,-1,-1,9,1,9
2019200846572,1,9,0,18,0,1,0,0,0,0,2,1,6,2,-1,-1,1149,1,8,-1,-1,-1
2019200846572,2,9,0,10,0,1,0,0,0,0,0,1,6,1,31,6,1995,2,7,6,1,6
2019200846710,1,9,0,7,0,5,0,0,0,0,4,1,1,1,29,6,-1,-1,-1,5,1,5
2019200846710,2,1,0,18,0,2,0,0,0,0,1,1,6,1,15,3,-1,-1,-1,3,1,3
2019200846775,1,9,0,18,0,8,0,0,0,0,1,1,6,1,27,6,996,1,7,1,1,1
2019200846775,2,9,0,9,0,8,0,0,0,0,1,1,6,1,-1,-1,1596,1,15,-1,-1,-1
2019200846912,1,9,0,18,0,1,0,0,0,0,-1,1,6,2,35,6,1590,1,15,1,1,1
2019200846912,2,9,0,10,0,1,0,0,0,0,-1,1,6,3,-1,-1,1598,1,7,-1,-1,-1
2019200846915,1,9,0,4,0,8,0,0,0,0,3,1,6,2,30,6,1364,1,1,1,1,1
2019200846915,2,1,0,9,0,6,0,0,0,0,2,1,6,1,40,7,-1,-1,-1,1,1,1
2019200846931,1,9,0,3,0,0,0,0,0,0,2,1,6,2,43,7,1995,2,9,3,1,3
2019200846931,2,9,0,18,0,0,0,0,0,0,1,1,6,1,-1,-1,2967,2,7,-1,-1,-1
2019200847131,1,9,0,18,0,8,5,10,0,0,1,1,6,1,32,6,2401,2,15,2,1,2
2019200847131,2,9,0,18,0,8,0,0,0,0,1,1,2,1,30,6,1997,2,6,3,1,3
2019200847220,1,9,0,18,0,0,0,10,1,11,1,1,6,1,-1,-1,1910,2,13,-1,-1,-1
2019200847220,2,9,0,18,0,0,0,4,0,0,0,1,1,1,-1,-1,2967,2,4,-1,-1,-1
2019200847220,3,9,0,18,0,0,0,0,0,0,3,1,6,1,68,10,2143,2,6,1,1,1
2019200847220,4,9,0,2,0,0,0,0,0,0,0,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2019200847220,5,9,0,2,0,0,0,0,0,0,2,1,6,1,-1,-1,998,1,13,-1,-1,-1
2019200847255,1,9,0,18,0,0,0,0,0,0,3,1,6,2,37,7,1598,2,4,10,2,10
2019200847255,2,9,0,18,0,0,0,0,0,0,4,1,6,1,55,8,-1,-1,-1,8,1,8
2019200847255,3,9,0,4,0,0,0,0,0,0,2,1,6,1,52,8,973,1,19,5,1,5
2019200847255,4,9,0,4,0,0,0,0,0,0,1,1,6,1,34,6,1618,1,3,2,1,2
2019200847255,5,9,0,4,0,0,0,0,0,0,1,1,6,1,25,5,-1,-1,-1,2,1,2
2019200847457,1,9,0,17,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
2019200847457,2,9,0,13,0,0,0,0,0,0,1,1,6,1,22,5,1984,1,12,1,1,1
2019200847457,3,19,0,18,0,0,0,0,0,0,1,1,1,1,53,8,2198,2,11,5,1,5
2019200847494,1,9,0,18,0,0,0,0,0,0,1,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1
2019200847699,1,9,0,18,0,8,0,0,0,0,1,1,4,2,-1,-1,1896,2,15,-1,-1,-1
2019200847699,2,9,0,10,0,8,0,0,0,0,2,1,4,1,46,8,1299,1,14,2,1,2
2019200847869,1,9,0,18,0,8,0,0,0,0,1,1,6,3,-1,-1,1388,1,7,-1,-1,-1
2019200847869,2,9,0,18,0,8,0,0,0,0,2,1,6,2,39,7,2993,2,13,1,1,1
2019200847888,1,19,0,18,0,0,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
2019200847888,2,9,0,3,0,0,0,0,0,0,2,1,6,2,27,6,1598,2,7,10,2,10
2019200847910,1,2,0,18,0,8,0,0,0,0,2,1,6,1,24,5,124,1,7,2,1,2
2019200847910,2,9,0,18,0,8,0,0,0,0,1,1,6,1,-1,-1,1396,1,22,4,1,4
2019200847979,1,9,0,7,0,3,0,0,0,0,1,1,6,2,-1,-1,1995,2,12,-1,-1,-1
2019200848375,1,9,0,14,0,0,0,0,0,0,1,1,6,1,-1,-1,1198,1,9,-1,-1,-1
2019200848375,2,9,0,18,0,0,0,0,0,0,0,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2019200848375,3,11,0,3,0,0,0,0,0,0,0,1,1,1,48,8,9000,2,12,1,1,1
2019200848397,1,9,0,5,0,0,0,0,0,0,2,1,6,2,44,7,-1,-1,-1,6,1,6
2019200848397,2,1,0,18,0,0,0,0,0,0,1,1,2,2,39,7,-1,-1,-1,3,1,3
2019200848413,1,9,0,18,0,0,0,0,0,0,1,1,6,1,27,6,-1,-1,-1,9,1,9
2019200848413,2,9,0,18,0,0,0,0,0,0,1,1,6,1,31,6,1753,2,10,5,1,5
2019200848453,1,9,0,3,0,8,0,0,0,0,2,1,6,1,49,8,1910,2,10,5,1,5
2019200848453,2,9,0,18,0,8,0,0,0,0,1,1,6,1,49,8,1686,2,8,4,1,4
2019200848479,1,9,0,18,0,1,0,0,0,0,1,1,6,2,-1,-1,1968,2,10,1,1,1
2019200848479,2,9,0,3,0,1,0,0,0,0,2,1,6,2,34,6,1229,1,11,2,1,2
2019200848494,1,9,0,7,0,5,0,0,0,0,1,1,6,1,20,4,1598,2,-1,2,1,2
2019200848494,2,9,0,7,0,5,0,0,0,0,3,1,6,2,-1,-1,2993,2,12,-1,-1,-1
2019200848604,1,9,0,9,0,6,0,0,0,0,3,1,6,1,30,6,-1,-1,-1,-1,-1,-1
2019200848604,2,3,0,3,0,1,0,0,0,0,4,1,6,1,38,7,125,1,5,1,1,1
2019200848772,1,9,0,18,0,0,0,0,0,0,3,1,6,1,33,6,-1,-1,-1,5,1,5
2019200848772,2,9,0,11,0,0,0,0,0,0,4,1,6,1,47,8,2987,2,13,1,1,1
2019200848792,1,9,0,18,0,6,0,10,3,0,1,1,6,3,-1,-1,3199,1,20,-1,-1,-1
2019200848792,2,9,0,18,0,8,5,0,0,0,3,1,6,2,39,7,1499,2,-1,3,1,3
2019200848792,3,9,0,18,0,1,0,10,0,0,1,1,6,2,64,9,1992,2,11,3,1,3
2019200848822,1,9,0,7,0,5,0,0,0,0,1,1,1,2,53,8,1461,2,3,1,1,1
2019200848946,1,9,0,13,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2019200848966,1,9,0,16,0,0,1,0,0,0,1,1,6,1,23,5,1800,1,11,1,1,1
2019200848966,2,9,0,18,-1,0,1,0,0,0,1,1,6,1,40,7,1968,2,8,2,1,2
2019200849122,1,9,0,18,0,0,0,0,0,0,1,1,6,1,-1,-1,2143,2,7,-1,-1,-1
2019200849130,1,9,0,18,0,3,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2019200849130,2,1,0,9,0,8,0,0,0,0,1,1,6,1,19,4,-1,-1,-1,1,1,1
2019200849157,1,9,0,6,0,0,0,0,0,0,1,1,6,2,20,4,1329,1,10,1,1,1
2019200849157,2,1,0,18,0,0,0,0,0,0,1,1,4,1,13,3,-1,-1,-1,2,1,2
2019200849181,1,9,0,1,0,2,0,0,0,0,2,1,6,1,65,9,1368,1,1,3,1,3
2019200849181,2,9,0,3,0,1,0,0,0,0,1,1,6,2,26,6,999,1,4,1,1,1
2019200849199,1,9,0,18,0,4,0,0,0,0,3,1,6,2,41,7,1998,1,15,3,1,3
2019200849199,2,1,0,18,0,3,0,0,0,0,4,1,6,1,48,8,-1,-1,-1,1,1,1
2019200849274,1,9,0,9,0,5,0,0,0,0,3,1,1,1,-1,-1,-1,-1,-1,3,1,3
2019200849274,2,4,0,13,0,1,0,0,0,0,1,1,1,1,27,6,249,1,11,8,1,8
2019200849407,1,9,0,18,0,6,0,0,0,0,1,1,6,1,-1,-1,1910,2,12,-1,-1,-1
2019200849407,2,9,0,18,0,8,0,0,0,0,4,1,6,1,50,8,1396,1,17,1,1,1
2019200849436,1,9,0,5,0,6,0,0,0,0,3,1,1,1,47,8,1796,1,11,1,1,1
2019200849436,2,9,0,18,0,8,0,0,0,0,1,1,6,1,28,6,2993,2,3,1,1,1
2019200849466,1,9,0,9,0,6,0,0,0,0,4,1,6,3,-1,-1,1598,1,14,-1,-1,-1
2019200849466,2,9,0,18,0,8,0,0,0,0,4,1,6,2,48,8,1086,1,15,1,1,1
2019200849515,1,9,0,18,0,0,0,0,0,0,3,1,6,1,21,5,1388,1,13,-1,-1,-1
2019200849515,2,9,0,18,0,0,0,0,0,0,3,1,6,1,62,9,999,1,1,2,1,2
2019200849573,1,9,0,18,0,1,0,0,0,0,1,1,6,1,-1,-1,1995,2,14,-1,-1,-1
2019200849573,2,9,0,3,0,1,0,0,0,0,2,1,6,1,-1,-1,999,1,2,-1,-1,-1
2019200849597,1,9,0,3,0,0,0,0,0,0,1,1,6,3,-1,-1,1998,1,5,-1,-1,-1
2019200849597,2,9,0,3,0,0,0,0,0,0,3,1,6,1,-1,-1,1339,1,12,1,1,1
2019200849763,1,9,0,18,0,0,0,0,0,0,1,1,6,2,35,6,1796,1,15,1,1,1
2019200849763,2,9,0,18,0,0,0,0,0,0,4,1,6,1,36,7,1598,2,6,3,1,3
2019200849764,1,9,0,13,0,0,0,0,0,0,1,1,6,1,-1,-1,1995,2,14,-1,-1,-1
2019200849764,2,9,0,18,0,0,0,0,0,0,2,1,6,1,48,8,1390,1,11,1,1,1
2019200849789,1,9,0,18,0,1,0,0,0,0,4,1,6,1,55,8,1794,1,13,1,1,1
2019200849799,1,9,0,18,0,8,0,0,0,0,1,1,6,2,38,7,1995,2,4,5,1,5
2019200849819,1,9,0,18,0,6,0,0,0,0,1,1,6,1,26,6,1598,1,7,3,1,3
2019200849819,2,9,0,18,0,8,0,0,0,0,3,1,6,1,22,5,1395,1,5,1,1,1
2019200849884,1,9,0,18,0,0,0,0,0,0,1,1,6,1,26,6,1685,2,3,1,1,1
2019200850009,1,19,0,9,0,5,0,0,0,0,1,1,6,1,-1,-1,1968,2,13,-1,-1,-1
2019200850009,2,8,0,18,0,8,0,0,0,0,3,1,1,1,45,7,2499,2,11,1,1,1
2019200850013,1,9,0,18,0,0,0,0,0,0,4,1,6,1,23,5,1422,2,11,1,1,1
2019200850013,2,9,0,6,0,0,0,0,0,0,3,1,6,1,55,8,1968,2,10,3,1,3
2019200850248,1,9,0,18,0,8,0,0,0,0,1,1,6,1,-1,-1,1968,2,6,-1,-1,-1
2019200850248,2,9,0,18,0,8,0,0,0,0,2,1,6,2,50,8,1968,2,2,8,1,8
2019200850252,1,9,0,18,0,1,0,0,0,0,1,1,6,1,18,4,1242,1,11,1,1,1
2019200850254,1,11,0,5,0,0,0,0,0,0,0,1,1,3,-1,-1,-1,-1,-1,-1,-1,-1
2019200850307,1,9,0,18,0,1,0,0,0,0,1,1,6,2,20,4,1318,1,1,5,1,5
2019200850307,2,9,0,3,0,1,0,0,0,0,2,1,6,2,42,7,1596,1,12,3,1,3
2019200850320,1,9,0,16,0,8,0,4,0,0,1,1,6,1,19,4,1685,2,2,1,1,1
2019200850320,2,9,0,1,0,1,0,0,0,0,1,1,1,2,-1,-1,2993,2,2,-1,-1,-1
2019200850320,3,9,0,3,0,8,0,0,0,0,1,1,1,1,-1,-1,2993,2,3,-1,-1,-1
2019200850320,4,9,0,2,0,8,0,0,0,0,2,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2019200850335,1,98,0,18,0,1,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
2019200850335,2,9,0,3,0,1,0,0,0,0,2,1,5,2,27,6,1349,1,13,2,1,2
2019200850348,1,9,0,18,0,0,0,0,0,0,4,1,1,1,35,6,1968,2,2,1,1,1
2019200850378,1,9,0,9,0,5,0,0,0,0,1,1,6,1,27,6,1364,1,13,4,1,4
2019200850378,2,1,0,18,0,8,0,0,0,0,1,1,6,1,30,6,-1,-1,-1,2,1,2
2019200850400,1,9,0,18,0,1,0,0,0,0,1,1,6,1,-1,-1,1968,2,10,4,1,4
2019200850400,2,9,0,3,0,1,0,0,0,0,2,1,6,1,34,6,1339,1,6,1,1,1
2019200850418,1,9,0,7,0,6,0,0,0,0,1,1,6,1,-1,-1,1598,1,16,-1,-1,-1
2019200850418,2,21,1,18,0,8,0,0,0,0,4,1,1,1,60,9,12902,2,1,3,1,3
2019200850440,1,9,0,9,0,5,5,0,0,0,3,1,6,1,67,10,1560,2,6,1,1,1
2019200850440,2,9,0,18,0,8,0,0,0,0,1,1,6,1,37,7,1499,1,1,3,1,3
2019200850458,1,11,0,5,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
2019200850483,1,9,0,18,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2019200850483,2,9,0,5,0,0,0,0,0,0,2,1,6,2,53,8,999,1,7,9,1,9
2019200850498,1,9,0,18,0,4,0,0,0,0,1,1,6,2,36,7,1968,2,11,3,1,3
