Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type,Casualty_IMD_Decile
2019200880307,1,2,2,1,24,5,3,0,0,2,0,0,9,1,2
2019200880307,1,3,2,1,22,5,3,0,0,2,0,0,9,1,8
2019200880307,1,4,2,1,20,4,3,0,0,1,0,0,9,1,1
2019200880317,1,1,3,2,12,3,2,7,4,0,0,0,0,1,4
2019200880329,2,1,1,1,38,7,3,0,0,0,0,0,23,1,2
2019200880356,2,1,1,1,21,5,2,0,0,0,0,0,3,1,1
2019200880357,1,1,1,1,26,6,3,0,0,0,0,0,9,-1,-1
2019200880357,2,3,2,2,18,4,3,0,0,1,0,0,9,1,8
2019200880357,2,4,1,2,19,4,3,0,0,0,0,0,9,1,3
2019200880441,1,1,1,2,24,5,3,0,0,0,0,0,9,1,3
2019200880510,2,1,1,1,36,7,2,0,0,0,0,0,3,1,10
2019200880536,2,1,1,1,38,7,3,0,0,0,0,0,9,-1,-1
2019200880549,2,1,1,2,28,6,3,0,0,0,0,0,1,1,1
2019200880557,1,1,3,1,11,3,3,5,1,0,0,0,0,1,1
2019200880581,2,1,1,1,43,7,3,0,0,0,0,0,90,1,1
2019200880587,1,1,1,1,19,4,3,0,0,0,0,0,9,1,2
2019200880587,2,2,1,1,64,9,2,0,0,0,0,0,90,1,5
2019200880636,2,1,1,1,21,5,3,0,0,0,0,0,3,1,4
2019200880637,2,1,1,2,40,7,3,0,0,0,0,0,1,1,4
2019200880652,1,1,3,2,10,2,2,5,4,0,0,0,0,1,1
2019200880695,1,1,3,1,10,2,3,5,2,0,0,0,0,1,1
2019200880706,2,1,1,1,29,6,3,0,0,0,0,0,19,1,2
2019200880706,2,2,2,1,20,4,3,0,0,0,0,0,19,1,1
2019200880706,2,3,2,1,25,5,3,0,0,0,0,0,19,1,2
2019200880715,2,1,1,1,61,9,3,0,0,0,0,0,9,-1,-1
2019200880749,1,1,1,1,51,8,3,0,0,0,0,0,9,1,1
2019200880801,2,1,1,2,23,5,3,0,0,0,0,0,9,-1,-1
2019200880897,1,1,3,1,3,1,3,1,1,0,0,0,0,-1,-1
2019200880926,2,1,1,2,72,10,3,0,0,0,0,0,9,1,3
2019200880944,1,1,2,2,16,4,3,0,0,1,0,0,9,-1,-1
2019200880944,1,2,2,1,13,3,3,0,0,2,0,0,9,-1,-1
2019200880950,1,1,1,2,36,7,3,0,0,0,0,0,9,-1,-1
2019200880965,1,1,2,2,28,6,2,0,0,1,0,0,9,-1,-1
2019200880970,2,1,1,1,18,4,3,0,0,0,0,0,9,1,5
2019200880979,1,1,1,1,38,7,3,0,0,0,0,0,9,-1,-1
2019200880979,1,3,2,1,14,3,3,0,0,2,0,0,9,-1,-1
2019200880979,1,5,2,1,16,4,3,0,0,2,0,0,9,-1,-1
2019200880979,2,2,1,2,49,8,3,0,0,0,0,0,9,-1,-1
2019200880979,2,4,2,1,11,3,3,0,0,2,0,0,9,-1,-1
2019200880980,2,1,1,1,25,5,3,0,0,0,0,0,5,1,2
2019200880994,1,1,3,2,60,9,2,1,1,0,0,2,0,1,1
2019200880995,2,1,1,2,53,8,3,0,0,0,0,0,9,1,1
2019200881049,2,1,1,2,-1,-1,3,0,0,0,0,0,9,1,2
2019200881077,2,1,1,1,48,8,3,0,0,0,0,0,9,1,10
2019200881077,2,2,2,2,40,7,3,0,0,1,0,0,9,1,10
2019200881092,5,1,1,1,37,7,3,0,0,0,0,0,9,1,3
2019200881099,1,1,3,1,14,3,3,5,1,0,0,0,0,1,5
2019200881190,2,1,2,2,9,2,2,0,0,1,0,0,9,-1,-1
2019200881202,2,1,1,1,46,8,3,0,0,0,0,0,9,1,3
2019200881227,1,1,1,2,23,5,3,0,0,0,0,0,9,1,5
2019200881383,2,1,1,2,18,4,3,0,0,0,0,0,9,1,1
2019200881383,2,2,2,2,18,4,3,0,0,1,0,0,9,1,1
2019200881432,1,1,3,1,21,5,3,1,4,0,0,2,0,1,1
2019200881444,1,1,2,1,35,6,3,0,0,1,0,0,9,1,1
2019200881472,2,1,2,2,30,6,3,0,0,1,0,0,9,1,1
2019200881474,2,1,1,2,30,6,3,0,0,0,0,0,9,1,1
2019200881474,2,2,2,2,31,6,3,0,0,1,0,0,9,1,4
2019200881476,2,1,1,2,48,8,3,0,0,0,0,0,9,1,1
2019200881505,1,1,3,1,49,8,3,10,9,0,0,2,0,-1,-1
2019200881508,2,1,3,1,20,4,3,10,9,0,0,2,0,1,3
2019200881515,2,1,1,1,17,4,3,0,0,0,0,0,1,1,8
2019200881529,2,1,1,1,27,6,3,0,0,0,0,0,9,1,1
2019200881529,2,2,2,2,29,6,3,0,0,1,0,0,9,1,5
2019200881529,2,3,2,2,21,5,3,0,0,2,0,0,9,1,2
2019200881558,1,1,1,1,31,6,3,0,0,0,0,0,9,1,1
2019200881586,1,1,1,1,42,7,3,0,0,0,0,0,9,1,5
2019200881586,1,2,2,1,37,7,3,0,0,1,0,0,9,1,1
2019200881589,1,1,3,1,17,4,3,4,9,0,0,2,0,1,1
2019200881601,1,1,3,1,86,11,3,5,1,0,0,0,0,1,4
2019200881660,1,1,3,1,31,6,3,1,1,0,0,0,0,1,2
2019200881805,1,1,1,1,60,9,3,0,0,0,0,0,9,1,2
2019200881815,2,1,1,1,50,8,3,0,0,0,0,0,8,1,1
2019200881834,2,1,1,1,48,8,3,0,0,0,0,0,9,1,1
2019200881834,2,2,2,1,39,7,3,0,0,1,0,0,9,-1,-1
2019200881835,2,1,3,2,33,6,3,9,9,0,0,2,0,1,4
2019200881835,2,2,3,2,33,6,3,5,3,0,0,0,0,1,4
2019200881867,1,1,3,1,3,1,3,5,1,0,0,0,0,1,8
2019200881884,1,1,1,1,27,6,2,0,0,0,0,0,9,1,3
2019200881888,1,1,1,2,45,7,3,0,0,0,0,0,9,1,1
2019200881888,1,2,2,1,53,8,3,0,0,1,0,0,9,1,1
2019200881901,1,1,1,1,80,11,3,0,0,0,0,0,9,1,5
2019200881901,2,2,1,1,68,10,3,0,0,0,0,0,9,1,1
2019200881901,2,3,2,1,58,9,3,0,0,1,0,0,9,1,2
2019200881917,1,1,3,1,43,7,3,6,9,0,0,1,0,1,1
2019200881928,3,1,1,2,51,8,2,0,0,0,0,0,9,1,10
2019200881928,4,2,2,2,25,5,3,0,0,2,0,0,9,1,2
2019200881928,4,3,2,2,51,8,3,0,0,2,0,0,9,1,8
2019200881946,2,1,1,2,33,6,3,0,0,0,0,0,9,1,1
2019200881946,2,2,2,2,40,7,3,0,0,1,0,0,9,1,2
2019200881948,1,1,3,2,63,9,3,5,1,0,0,0,0,-1,-1
2019200881972,1,1,1,2,51,8,3,0,0,0,0,0,9,1,1
2019200881999,1,2,2,1,6,2,3,0,0,1,0,0,9,1,8
2019200881999,2,1,1,1,34,6,3,0,0,0,0,0,19,1,2
2019200882433,1,1,3,1,12,3,3,9,5,0,0,0,0,1,1
2019200882466,1,1,1,2,39,7,3,0,0,0,0,0,9,-1,-1
2019200882466,1,2,2,1,8,2,3,0,0,1,0,0,9,-1,-1
2019200882476,1,2,3,2,18,4,3,6,9,0,0,2,0,1,1
2019200882476,1,3,2,1,-1,-1,3,0,0,2,0,0,9,1,8
2019200882476,1,4,2,1,17,4,3,0,0,2,0,0,9,1,3
2019200882476,1,5,2,2,17,4,3,0,0,1,0,0,9,1,4
2019200882476,2,1,1,1,38,7,3,0,0,0,0,0,9,-1,-1
2019200882515,1,1,1,2,42,7,3,0,0,0,0,0,9,1,2
2019200882515,1,2,2,2,17,4,3,0,0,1,0,0,9,1,2
2019200882521,1,1,1,1,47,8,3,0,0,0,0,0,9,1,1
2019200882531,1,1,3,1,53,8,3,5,3,0,0,2,0,1,1
2019200882542,2,1,1,1,56,9,3,0,0,0,0,0,1,1,1
2019200882547,2,1,1,1,33,6,3,0,0,0,0,0,9,1,1
2019200882576,1,1,3,1,12,3,3,9,5,0,0,0,0,1,1
2019200882598,1,1,1,2,21,5,3,0,0,0,0,0,9,3,8
2019200882598,1,2,2,2,21,5,3,0,0,1,0,0,9,1,10
2019200882605,1,1,1,1,58,9,3,0,0,0,0,0,1,-1,-1
2019200882623,2,1,1,1,40,7,3,0,0,0,0,0,9,1,1
2019200882641,2,1,1,2,31,6,3,0,0,0,0,0,9,1,2
2019200882685,1,2,1,2,37,7,3,0,0,0,0,0,9,1,4
2019200882685,2,1,1,1,31,6,3,0,0,0,0,0,9,1,7
2019200882685,3,3,1,2,60,9,3,0,0,0,0,0,9,1,10
2019200882685,3,4,2,2,45,7,3,0,0,1,0,0,9,1,6
2019200882701,2,1,1,2,38,7,3,0,0,0,0,0,9,1,5
2019200882709,2,1,1,2,30,6,3,0,0,0,0,0,9,1,2
2019200882732,2,1,3,2,7,2,3,5,3,0,0,0,0,1,1
2019200882741,1,1,2,1,-1,-1,3,0,0,1,0,0,9,-1,-1
2019200882741,1,2,2,2,-1,-1,3,0,0,2,0,0,9,-1,-1
2019200882741,1,3,1,1,28,6,3,0,0,0,0,0,9,1,3
2019200882775,1,1,1,1,54,8,3,0,0,0,0,0,9,1,1
2019200882905,3,1,2,2,37,7,3,0,0,1,0,0,9,1,4
2019200882928,1,1,3,2,40,7,3,1,1,0,0,2,0,1,3
2019200882962,1,1,1,1,34,6,3,0,0,0,0,0,9,1,2
2019200882962,2,2,1,2,48,8,3,0,0,0,0,0,9,1,1
2019200883002,1,1,3,2,38,7,3,9,5,0,0,2,0,1,3
2019200883018,1,1,1,1,42,7,3,0,0,0,0,0,9,1,1
2019200883018,2,2,1,2,58,9,3,0,0,0,0,0,9,1,2
2019200883054,1,1,3,2,3,1,2,5,1,0,0,0,0,1,1
2019200883059,1,1,1,1,23,5,3,0,0,0,0,0,9,3,3
2019200883066,1,1,1,2,35,6,3,0,0,0,0,0,9,1,1
2019200883069,1,1,2,2,35,6,2,0,0,1,0,0,8,1,6
2019200883078,1,1,1,2,28,6,3,0,0,0,0,0,9,-1,-1
2019200883090,2,1,1,1,-1,-1,3,0,0,0,0,0,1,-1,-1
2019200883093,1,1,2,1,10,2,3,0,0,2,0,0,9,1,2
2019200883122,1,2,3,2,28,6,2,6,9,0,0,0,0,-1,-1
2019200883122,2,1,1,1,42,7,3,0,0,0,0,0,9,-1,-1
2019200883147,1,1,3,2,12,3,3,1,1,0,0,0,0,-1,-1
2019200883165,1,1,3,1,4,1,3,1,3,0,0,0,0,-1,-1
2019200883211,1,1,1,1,21,5,2,0,0,0,0,0,3,1,2
2019200883215,2,1,1,1,22,5,3,0,0,0,0,0,98,1,1
2019200883242,2,1,1,2,31,6,3,0,0,0,0,0,9,1,1
2019200883242,2,2,2,1,2,1,3,0,0,2,0,0,9,1,1
2019200883364,2,1,1,2,55,8,3,0,0,0,0,0,9,1,1
2019200883364,2,2,2,2,4,1,3,0,0,2,0,0,9,1,3
2019200883393,2,1,1,1,29,6,3,0,0,0,0,0,11,1,1
2019200883397,2,1,1,2,39,7,3,0,0,0,0,0,9,-1,-1
2019200883397,2,2,2,1,16,4,3,0,0,2,0,0,9,-1,-1
2019200883425,2,1,1,1,50,8,3,0,0,0,0,0,9,1,3
2019200883425,3,2,1,1,48,8,3,0,0,0,0,0,9,1,7
2019200883425,3,3,2,2,51,8,3,0,0,1,0,0,9,-1,-1
2019200883444,1,1,3,2,78,11,3,1,1,0,0,0,0,1,3
2019200883460,1,1,2,1,32,6,3,0,0,1,0,0,9,1,2
2019200883460,1,4,1,2,30,6,3,0,0,0,0,0,9,1,6
2019200883460,2,2,1,2,24,5,3,0,0,0,0,0,9,1,2
2019200883460,3,3,1,1,49,8,3,0,0,0,0,0,9,1,1
2019200883488,2,1,2,2,72,10,3,0,0,1,0,0,9,1,3
2019200883491,2,1,1,1,28,6,3,0,0,0,0,0,8,-1,-1
2019200883493,1,1,3,1,55,8,3,5,3,0,0,2,0,1,2
2019200883538,2,1,1,1,43,7,3,0,0,0,0,0,9,1,1
2019200883554,1,1,1,1,23,5,3,0,0,0,0,0,4,1,1
2019200883555,2,1,1,1,16,4,3,0,0,0,0,0,1,-1,-1
2019200883589,2,1,1,1,21,5,3,0,0,0,0,0,9,-1,-1
2019200883589,2,2,2,1,25,5,3,0,0,1,0,0,9,-1,-1
2019200883593,1,1,2,2,21,5,3,0,0,2,0,0,9,1,4
2019200883593,1,2,2,1,24,5,3,0,0,1,0,0,9,1,5
2019200883600,1,2,2,2,19,4,3,0,0,1,0,0,9,1,7
2019200883600,2,1,1,2,41,7,3,0,0,0,0,0,9,1,1
2019200883644,1,1,3,1,51,8,2,5,1,0,0,2,0,1,2
2019200883681,1,1,1,1,39,7,3,0,0,0,0,0,9,1,4
2019200883684,1,1,1,1,35,6,3,0,0,0,0,0,9,1,2
2019200883684,1,2,2,1,21,5,3,0,0,1,0,0,9,1,1
2019200883684,4,3,1,1,19,4,3,0,0,0,0,0,9,1,4
2019200883717,2,1,1,2,29,6,3,0,0,0,0,0,9,1,1
2019200883738,2,1,1,1,-1,-1,3,0,0,0,0,0,1,-1,-1
2019200883811,1,1,1,2,54,8,3,0,0,0,0,0,9,1,6
2019200883928,1,1,1,2,27,6,3,0,0,0,0,0,9,-1,-1
2019200883928,1,3,2,2,17,4,3,0,0,1,0,0,9,-1,-1
2019200883928,2,2,1,2,68,10,3,0,0,0,0,0,9,1,1
2019200883942,1,1,1,1,32,6,2,0,0,0,0,0,5,1,5
2019200883950,2,1,1,1,20,4,3,0,0,0,0,0,4,1,7
2019200883954,2,1,1,1,35,6,3,0,0,0,0,0,9,1,9
2019200883957,2,1,1,2,56,9,3,0,0,0,0,0,9,1,5
2019200884001,1,1,2,1,21,5,3,0,0,1,0,0,9,-1,-1
2019200884017,2,1,2,2,51,8,3,0,0,1,0,0,9,1,1
2019200884020,2,1,1,2,22,5,3,0,0,0,0,0,9,-1,-1
2019200884020,2,2,2,2,45,7,2,0,0,2,0,0,9,-1,-1
2019200884020,2,3,2,2,24,5,3,0,0,2,0,0,9,-1,-1
2019200884020,2,4,2,1,23,5,3,0,0,1,0,0,9,-1,-1
2019200884020,2,5,2,1,12,3,2,0,0,2,0,0,9,-1,-1
2019200884099,2,1,1,1,17,4,3,0,0,0,0,0,1,-1,-1
2019200884105,2,1,1,2,30,6,3,0,0,0,0,0,9,1,6
2019200884105,2,2,2,1,30,6,3,0,0,1,0,0,9,1,6
2019200884105,2,3,2,1,30,6,3,0,0,2,0,0,9,1,2
2019200884123,1,1,3,2,53,8,3,5,4,0,0,2,0,1,7
2019200884151,2,1,1,1,54,8,3,0,0,0,0,0,19,1,5
2019200884151,2,2,2,2,51,8,3,0,0,0,0,0,19,1,5
2019200884167,2,1,1,2,31,6,3,0,0,0,0,0,9,1,2
2019200884174,2,1,1,1,33,6,3,0,0,0,0,0,3,1,1
2019200884200,1,1,1,1,18,4,3,0,0,0,0,0,3,1,1
2019200884226,1,1,1,1,31,6,3,0,0,0,0,0,9,1,2
2019200884328,1,1,1,1,26,6,3,0,0,0,0,0,9,1,3
2019200884328,2,2,1,1,55,8,3,0,0,0,0,0,22,1,1
2019200884354,1,1,3,2,51,8,3,4,1,0,0,2,0,1,3
2019200884386,2,1,1,1,-1,-1,3,0,0,0,0,0,9,-1,-1
2019200884468,1,1,3,1,17,4,3,5,1,0,0,0,0,1,3
2019200884503,2,1,1,1,23,5,3,0,0,0,0,0,9,1,5
2019200884503,2,2,2,1,23,5,3,0,0,1,0,0,9,1,2
2019200884527,1,1,3,1,-1,-1,3,9,5,0,0,0,0,-1,-1
2019200884535,1,1,3,1,19,4,3,5,2,0,0,2,0,-1,-1
2019200884537,1,1,1,2,39,7,3,0,0,0,0,0,9,1,1
2019200884537,3,2,1,1,28,6,3,0,0,0,0,0,9,1,1
2019200884537,4,3,1,2,25,5,3,0,0,0,0,0,9,1,1
2019200884539,2,1,1,2,37,7,3,0,0,0,0,0,9,-1,-1
2019200884547,2,1,1,1,46,8,3,0,0,0,0,0,9,1,2
2019200884553,2,1,1,2,72,10,3,0,0,0,0,0,9,1,1
2019200884585,2,1,1,1,38,7,3,0,0,0,0,0,9,1,3
2019200884585,4,2,1,1,36,7,3,0,0,0,0,0,9,1,7
2019200884594,1,1,1,2,43,7,3,0,0,0,0,0,9,1,6
2019200884594,2,2,1,1,32,6,2,0,0,0,0,0,9,1,7
2019200885012,2,2,1,2,60,9,3,0,0,0,0,0,9,1,8
2019200885034,1,1,1,1,16,4,3,0,0,0,0,0,1,1,1
2019200885081,1,1,3,2,21,5,3,6,8,0,0,0,0,1,10
2019200885084,1,1,3,2,35,6,3,5,9,0,0,2,0,1,2
2019200885123,2,1,2,2,6,2,3,0,0,2,0,0,9,1,1
2019200885123,2,2,2,2,5,1,3,0,0,2,0,0,9,1,1
2019200885138,1,1,1,1,38,7,3,0,0,0,0,0,9,-1,-1
2019200885138,1,3,2,1,14,3,3,0,0,-1,0,0,9,-1,-1
2019200885138,1,4,2,1,10,2,3,0,0,-1,0,0,9,-1,-1
2019200885138,2,2,1,1,43,7,3,0,0,0,0,0,9,-1,-1
2019200885157,2,1,1,2,22,5,3,0,0,0,0,0,9,-1,-1
2019200885206,2,1,1,1,77,11,3,0,0,0,0,0,9,1,5
2019200885212,2,1,1,2,41,7,3,0,0,0,0,0,9,1,5
2019200885232,1,1,1,1,23,5,3,0,0,0,0,0,9,1,1
2019200885259,1,1,1,2,40,7,3,0,0,0,0,0,9,1,1
2019200885284,2,1,2,1,24,5,2,0,0,1,0,0,9,1,2
2019200885284,2,2,1,2,49,8,3,0,0,0,0,0,9,1,2
2019200885395,1,1,3,1,32,6,3,6,9,0,0,2,0,1,1
2019200885417,1,1,3,1,27,6,3,6,9,0,0,2,0,1,3
2019200885455,2,1,2,2,53,8,3,0,0,1,0,0,9,1,6
2019200885503,2,1,1,1,32,6,3,0,0,0,0,0,1,1,2
2019200885509,1,1,3,2,26,6,3,4,2,0,0,2,0,1,2
2019200885535,1,1,3,1,11,3,3,5,1,0,0,0,0,1,1
2019200885536,1,1,1,2,21,5,3,0,0,0,0,0,9,1,5
2019200885551,2,1,1,1,29,6,3,0,0,0,0,0,9,1,4
2019200885551,2,2,2,1,13,3,3,0,0,-1,0,0,9,1,4
2019200885622,2,1,1,2,44,7,3,0,0,0,0,0,9,1,2
2019200885650,1,1,1,2,64,9,3,0,0,0,0,0,9,1,2
2019200885650,2,2,1,1,33,6,3,0,0,0,0,0,9,1,1
2019200885680,1,1,1,2,52,8,3,0,0,0,0,0,9,1,1
2019200885680,2,2,2,2,21,5,3,0,0,1,0,0,9,1,1
2019200885783,2,1,1,2,27,6,3,0,0,0,0,0,9,1,1
2019200885808,1,1,1,1,23,5,3,0,0,0,0,0,9,1,6
2019200885853,1,1,1,2,33,6,3,0,0,0,0,0,9,1,2
2019200885853,1,2,2,2,35,6,3,0,0,1,0,0,9,1,1
2019200885853,1,3,2,1,-1,-1,3,0,0,2,0,0,9,-1,-1
2019200885856,1,1,1,1,35,6,3,0,0,0,0,0,9,1,1
2019200885922,2,1,1,1,21,5,2,0,0,0,0,0,9,-1,-1
2019200885922,2,3,2,2,23,5,2,0,0,1,0,0,9,1,5
2019200885922,3,4,1,1,42,7,3,0,0,0,0,0,8,1,4
2019200885925,2,1,1,2,32,6,3,0,0,0,0,0,9,1,1
2019200885925,2,2,2,1,17,4,3,0,0,1,0,0,9,1,1
2019200885925,2,3,2,1,-1,-1,3,0,0,2,0,0,9,-1,-1
2019200885927,2,1,1,1,18,4,3,0,0,0,0,0,9,1,1
2019200885981,1,1,3,1,25,5,3,1,3,0,0,2,0,-1,-1
2019200886041,1,1,1,1,50,8,3,0,0,0,0,0,9,1,1
2019200886105,1,1,1,1,32,6,3,0,0,0,0,0,9,1,3
2019200886105,1,3,2,1,24,5,3,0,0,1,0,0,9,1,2
2019200886105,2,2,1,1,22,5,3,0,0,0,0,0,9,1,3
2019200886129,1,1,1,2,38,7,3,0,0,0,0,0,1,1,5
2019200886232,1,1,1,1,50,8,2,0,0,0,0,0,9,1,1
2019200886289,1,1,1,1,26,6,3,0,0,0,0,0,3,1,2
2019200886307,1,1,3,1,23,5,3,6,9,0,0,2,0,1,2
2019200886341,2,1,1,1,39,7,3,0,0,0,0,0,9,1,1
2019200886355,1,1,1,2,49,8,3,0,0,0,0,0,9,1,4
2019200886371,2,2,1,1,37,7,3,0,0,0,0,0,8,1,1
2019200886372,1,1,1,1,63,9,3,0,0,0,0,0,8,-1,-1
2019200886399,2,1,1,1,24,5,3,0,0,0,0,0,9,1,5
2019200886486,2,1,1,1,-1,-1,3,0,0,0,0,0,9,1,5
2019200886486,2,2,2,1,-1,-1,3,0,0,1,0,0,9,1,5
2019200886525,1,1,3,2,47,8,3,5,9,0,0,2,0,1,1
2019200886715,2,1,1,2,37,7,3,0,0,0,0,0,9,1,1
2019200886734,1,1,1,1,48,8,3,0,0,0,0,0,9,1,6
2019200886745,2,1,1,1,22,5,3,0,0,0,0,0,3,1,4
2019200886753,1,1,3,1,2,1,3,9,5,0,0,0,0,1,1
2019200886802,1,1,3,2,70,10,3,4,1,0,0,0,0,-1,-1
2019200886806,1,1,1,1,24,5,3,0,0,0,0,0,9,-1,-1
2019200886837,1,1,1,1,27,6,3,0,0,0,0,0,9,1,1
2019200886859,1,1,1,1,26,6,3,0,0,0,0,0,9,1,10
2019200886859,1,2,2,2,26,6,3,0,0,1,0,0,9,1,10
2019200886865,1,1,3,1,11,3,2,5,1,0,0,0,0,1,8
2019200886922,1,1,3,2,20,4,3,6,9,0,0,2,0,1,2
2019200887284,1,1,1,1,34,6,2,0,0,0,0,0,3,1,1
2019200887285,1,1,3,2,21,5,3,5,1,0,0,2,0,1,5
2019200887305,2,1,1,1,19,4,3,0,0,0,0,0,2,1,1
2019200887321,1,1,1,1,43,7,3,0,0,0,0,0,9,-1,-1
2019200887354,1,1,3,1,50,8,3,9,5,0,0,2,0,1,4
2019200887358,2,1,1,1,8,2,2,0,0,0,0,0,1,1,4
2019200887395,1,1,1,2,43,7,3,0,0,0,0,0,9,1,1
2019200887398,2,1,1,1,13,3,3,0,0,0,0,0,1,1,4
2019200887433,2,2,1,2,39,7,3,0,0,0,0,0,9,1,5
2019200887437,2,1,2,2,18,4,3,0,0,1,0,0,9,-1,-1
2019200887437,2,2,1,2,22,5,3,0,0,0,0,0,9,1,2
2019200887437,2,3,2,2,-1,-1,3,0,0,2,0,0,9,-1,-1
2019200887451,2,1,1,1,37,7,3,0,0,0,0,0,9,1,1
2019200887502,1,1,1,1,40,7,1,0,0,0,0,0,9,1,1
2019200887512,3,1,1,1,52,8,3,0,0,0,0,0,9,-1,-1
2019200887547,1,1,3,2,49,8,3,5,3,0,0,2,0,1,1
2019200887616,1,1,3,1,38,7,2,5,3,0,0,2,0,1,4
2019200887628,1,1,1,1,28,6,3,0,0,0,0,0,9,1,1
2019200887628,1,3,2,1,15,3,3,0,0,1,0,0,9,1,1
2019200887628,2,2,1,2,39,7,3,0,0,0,0,0,9,1,2
2019200887709,1,1,3,1,10,2,3,5,4,0,0,0,0,1,1
2019200887730,1,1,3,2,80,11,3,6,9,0,0,0,0,1,6
2019200887736,2,1,1,1,25,5,3,0,0,0,0,0,1,-1,-1
2019200887769,1,1,3,2,12,3,2,8,1,0,0,0,0,1,1
2019200887779,1,1,3,1,13,3,3,5,3,0,0,0,0,1,10
2019200887779,1,2,3,1,13,3,3,5,3,0,0,0,0,-1,-1
2019200887785,1,1,1,1,33,6,3,0,0,0,0,0,9,-1,-1
2019200887841,1,1,3,1,34,6,3,5,2,0,0,2,0,1,4
2019200887877,2,1,2,2,46,8,3,0,0,-1,0,0,9,1,1
2019200887908,1,1,3,1,5,1,2,9,6,0,0,0,0,1,1
2019200887913,2,1,1,1,54,8,3,0,0,0,0,0,9,1,1
2019200887913,2,2,2,1,13,3,3,0,0,1,0,0,9,1,1
2019200887930,1,1,3,2,53,8,3,5,1,0,0,2,0,1,1
2019200887973,1,1,1,2,36,7,3,0,0,0,0,0,9,1,1
2019200887992,1,1,3,1,51,8,3,5,1,0,0,2,0,1,1
2019200887996,1,1,1,1,39,7,3,0,0,0,0,0,9,1,1
2019200887996,2,2,1,1,49,8,3,0,0,0,0,0,9,1,2
2019200888013,1,1,3,2,37,7,3,5,1,0,0,2,0,1,1
2019200888015,1,1,3,1,15,3,3,5,3,0,0,0,0,1,3
2019200888088,2,1,1,2,35,6,3,0,0,0,0,0,9,1,8
2019200888088,2,2,2,2,31,6,3,0,0,1,0,0,9,1,1
2019200888094,2,1,1,1,20,4,3,0,0,0,0,0,9,1,1
2019200888094,2,2,2,1,20,4,3,0,0,1,0,0,9,1,3
2019200888102,1,1,3,2,41,7,2,8,3,0,0,0,0,1,4
2019200888160,1,1,1,1,54,8,3,0,0,0,0,0,9,1,10
2019200888160,1,3,2,2,75,10,3,0,0,1,0,0,9,1,10
2019200888160,2,2,1,2,41,7,3,0,0,0,0,0,9,1,1
2019200888194,1,1,3,2,11,3,3,5,1,0,0,0,0,-1,-1
2019200888209,1,1,1,1,42,7,3,0,0,0,0,0,1,1,2
2019200888229,1,1,3,2,22,5,3,4,1,0,0,2,0,-1,-1
2019200888237,1,1,1,1,37,7,3,0,0,0,0,0,9,1,1
2019200888237,2,2,1,1,65,9,3,0,0,0,0,0,8,1,1
2019200888254,1,1,3,1,34,6,3,5,3,0,0,2,0,1,1
2019200888260,2,1,2,2,30,6,3,0,0,1,0,0,9,-1,-1
2019200888261,2,1,2,2,31,6,3,0,0,1,0,0,9,1,1
2019200888274,1,1,3,2,71,10,3,5,9,0,0,0,0,1,2
2019200888308,1,1,2,2,54,8,3,0,0,2,0,0,8,1,1
2019200888326,1,1,3,2,22,5,3,5,9,0,0,2,0,1,1
2019200888343,1,1,3,1,17,4,3,5,2,0,0,2,0,1,1
2019200888362,1,1,3,1,29,6,3,5,1,0,0,2,0,1,1
2019200888365,2,1,1,2,53,8,3,0,0,0,0,0,9,1,1
2019200888370,2,1,1,2,32,6,3,0,0,0,0,0,1,1,1
2019200888375,2,1,1,1,59,9,3,0,0,0,0,0,9,1,1
2019200888380,1,1,1,1,57,9,3,0,0,0,0,0,9,1,1
2019200888393,2,1,1,2,28,6,3,0,0,0,0,0,9,1,1
2019200888445,1,1,1,1,25,5,3,0,0,0,0,0,9,1,3
2019200888446,2,1,1,1,29,6,3,0,0,0,0,0,9,1,5
2019200888448,1,1,2,1,-1,-1,3,0,0,-1,0,0,9,-1,-1
2019200888454,1,1,1,2,52,8,3,0,0,0,0,0,9,1,10
2019200888488,2,1,1,1,29,6,3,0,0,0,0,0,1,1,1
2019200888492,2,1,1,2,46,8,3,0,0,0,0,0,9,1,4
2019200888678,1,1,1,1,11,3,3,0,0,0,0,0,1,1,1
2019200888685,1,1,3,2,12,3,3,1,1,0,0,0,0,1,10
2019200888699,1,1,1,2,32,6,2,0,0,0,0,0,9,1,4
2019200888699,2,2,1,1,59,9,2,0,0,0,0,0,9,-1,-1
2019200888709,1,1,1,1,29,6,3,0,0,0,0,0,4,1,4
2019200888722,2,1,1,1,-1,-1,3,0,0,0,0,0,9,1,2
2019200888808,2,1,1,2,20,4,3,0,0,0,0,0,9,3,9
2019200888839,2,1,1,1,20,4,3,0,0,0,0,0,9,1,6
2019200888891,2,1,1,1,32,6,3,0,0,0,0,0,9,1,5
2019200888891,2,2,2,1,31,6,3,0,0,1,0,0,9,1,8
2019200888897,1,1,3,2,39,7,3,1,1,0,0,2,0,1,1
2019200888906,2,1,1,1,62,9,3,0,0,0,0,0,5,1,5
